Worker,Employer,Role,Date
1035680,103886,1452,08/09/2020 03:00
1026944,103886,1452,08/09/2020 03:00
1025732,103886,1452,07/09/2020 03:00
1027010,103886,1452,07/09/2020 03:00
1036415,103886,1452,07/09/2020 03:00
163889,103886,1452,07/09/2020 03:00
1026944,103886,1452,07/09/2020 03:00
1026986,103886,1452,07/09/2020 03:00
1035680,103886,1452,07/09/2020 03:00
1027010,103886,1452,06/09/2020 03:00
163889,103886,1452,06/09/2020 03:00
1025732,103886,1452,06/09/2020 03:00
1035680,103886,1452,06/09/2020 03:00
268841,103886,1452,06/09/2020 03:00
1026986,103886,1452,06/09/2020 03:00
854444,105272,1095,05/09/2020 07:00
1026986,103886,1452,05/09/2020 03:00
1027181,103886,1452,05/09/2020 03:00
1035680,103886,1452,05/09/2020 03:00
163889,103886,1452,05/09/2020 03:00
1036415,103886,1452,05/09/2020 03:00
1025732,103886,1452,05/09/2020 03:00
1026944,103886,1452,05/09/2020 03:00
541295,102842,248,04/09/2020 09:00
846335,92297,353,04/09/2020 08:00
775787,92297,353,04/09/2020 08:00
592253,92297,353,04/09/2020 08:00
854444,105272,1095,04/09/2020 07:00
1026986,103886,1452,04/09/2020 03:00
1025732,103886,1452,04/09/2020 03:00
163889,103886,1452,04/09/2020 03:00
1036415,103886,1452,04/09/2020 03:00
1027181,103886,1452,04/09/2020 03:00
1026944,103886,1452,04/09/2020 03:00
541295,102842,248,03/09/2020 09:00
775787,92297,353,03/09/2020 08:00
592253,92297,353,03/09/2020 08:00
846335,92297,353,03/09/2020 08:00
1026344,103886,1452,03/09/2020 03:00
1026986,103886,1452,03/09/2020 03:00
731513,103886,1452,03/09/2020 03:00
163889,103886,1452,03/09/2020 03:00
1036415,103886,1452,03/09/2020 03:00
1035680,103886,1452,03/09/2020 03:00
1026977,103886,1452,03/09/2020 03:00
1026944,103886,1452,03/09/2020 03:00
1025732,103886,1452,03/09/2020 03:00
541295,102842,248,02/09/2020 09:00
592253,92297,353,02/09/2020 08:00
846335,92297,353,02/09/2020 08:00
859988,99596,332,02/09/2020 07:00
1026986,103886,1452,02/09/2020 03:00
1026944,103886,1452,02/09/2020 03:00
1035680,103886,1452,02/09/2020 03:00
1026977,103886,1452,02/09/2020 03:00
1036415,103886,1452,02/09/2020 03:00
1025732,103886,1452,02/09/2020 03:00
1026344,103886,1452,02/09/2020 03:00
163889,103886,1452,02/09/2020 03:00
731513,103886,1452,02/09/2020 03:00
775787,92297,353,01/09/2020 09:00
541295,102842,248,01/09/2020 09:00
775787,92297,353,01/09/2020 08:00
592253,92297,353,01/09/2020 08:00
846335,92297,353,01/09/2020 08:00
859988,99596,332,01/09/2020 07:00
968171,103886,1452,01/09/2020 03:00
1026944,103886,1452,01/09/2020 03:00
731513,103886,1452,01/09/2020 03:00
1035680,103886,1452,01/09/2020 03:00
1036415,103886,1452,01/09/2020 03:00
163889,103886,1452,01/09/2020 03:00
1026986,103886,1452,01/09/2020 03:00
1026344,103886,1452,01/09/2020 03:00
1026977,103886,1452,01/09/2020 03:00
1025732,103886,1452,01/09/2020 03:00
541295,102842,248,31/08/2020 09:00
846335,92297,353,31/08/2020 08:00
592253,92297,353,31/08/2020 08:00
859988,99596,332,31/08/2020 07:00
281669,104369,248,31/08/2020 06:00
1027181,103886,1452,31/08/2020 03:00
1026977,103886,1452,31/08/2020 03:00
1026944,103886,1452,31/08/2020 03:00
731513,103886,1452,31/08/2020 03:00
163889,103886,1452,31/08/2020 03:00
1036415,103886,1452,31/08/2020 03:00
1026344,103886,1452,31/08/2020 03:00
1026986,103886,1452,31/08/2020 03:00
1025732,103886,1452,31/08/2020 03:00
1035680,103886,1452,31/08/2020 03:00
1026986,103886,1452,30/08/2020 03:00
1025732,103886,1452,30/08/2020 03:00
1026977,103886,1452,30/08/2020 03:00
1035680,103886,1452,30/08/2020 03:00
1027181,103886,1452,30/08/2020 03:00
163889,103886,1452,30/08/2020 03:00
387392,96689,262,29/08/2020 17:05
542417,96689,262,29/08/2020 17:05
1026944,103886,1452,29/08/2020 03:00
1035680,103886,1452,29/08/2020 03:00
1025732,103886,1452,29/08/2020 03:00
1036415,103886,1452,29/08/2020 03:00
163889,103886,1452,29/08/2020 03:00
1026977,103886,1452,29/08/2020 03:00
1027010,103886,1452,29/08/2020 03:00
160139,102842,276,28/08/2020 21:00
93752,102842,1151,28/08/2020 21:00
1008983,102842,1151,28/08/2020 18:00
729440,102842,1151,28/08/2020 17:30
659882,96689,262,28/08/2020 17:05
387392,96689,262,28/08/2020 17:05
683192,104369,1151,28/08/2020 16:00
729440,102842,1151,28/08/2020 16:00
826358,102842,1151,28/08/2020 10:30
901757,102842,248,28/08/2020 10:00
902033,102842,1151,28/08/2020 09:15
811100,97619,248,28/08/2020 09:00
541295,102842,248,28/08/2020 09:00
182849,91877,248,28/08/2020 08:30
592253,92297,353,28/08/2020 08:00
846335,92297,353,28/08/2020 08:00
775787,92297,353,28/08/2020 08:00
968243,102842,1151,28/08/2020 08:00
859988,99596,332,28/08/2020 07:00
281669,104369,248,28/08/2020 06:00
332630,97619,248,28/08/2020 06:00
50450,93878,325,28/08/2020 05:00
882860,93878,325,28/08/2020 05:00
1025732,103886,1452,28/08/2020 03:00
1026986,103886,1452,28/08/2020 03:00
163889,103886,1452,28/08/2020 03:00
1026944,103886,1452,28/08/2020 03:00
1035680,103886,1452,28/08/2020 03:00
170942,103886,1452,28/08/2020 03:00
1036415,103886,1452,28/08/2020 03:00
1026977,103886,1452,28/08/2020 03:00
968171,103886,1452,28/08/2020 03:00
1027010,103886,1452,28/08/2020 03:00
1001864,103886,1452,28/08/2020 01:00
1019474,103886,1452,28/08/2020 01:00
1018682,103886,1452,28/08/2020 01:00
1019705,103886,1452,28/08/2020 01:00
978347,103886,1452,28/08/2020 01:00
993803,103886,1452,28/08/2020 01:00
979067,103886,1452,28/08/2020 01:00
448031,103886,1452,28/08/2020 01:00
989009,103886,1452,28/08/2020 01:00
160139,102842,276,27/08/2020 21:00
93752,102842,1151,27/08/2020 21:00
1008983,102842,1151,27/08/2020 18:00
729440,102842,1151,27/08/2020 17:30
967376,102842,1151,27/08/2020 17:00
729440,102842,1151,27/08/2020 16:00
683192,104369,1151,27/08/2020 16:00
826358,102842,1151,27/08/2020 10:30
901757,102842,248,27/08/2020 10:00
902033,102842,1151,27/08/2020 09:15
182849,91877,248,27/08/2020 09:00
811100,97619,248,27/08/2020 09:00
541295,102842,248,27/08/2020 09:00
592253,92297,353,27/08/2020 08:00
846335,92297,353,27/08/2020 08:00
775787,92297,353,27/08/2020 08:00
968243,102842,1151,27/08/2020 08:00
93752,102842,1151,27/08/2020 07:00
859988,99596,332,27/08/2020 07:00
281669,104369,248,27/08/2020 06:00
332630,97619,248,27/08/2020 06:00
882860,93878,325,27/08/2020 05:00
50450,93878,325,27/08/2020 05:00
1025732,103886,1452,27/08/2020 03:00
1035680,103886,1452,27/08/2020 03:00
968171,103886,1452,27/08/2020 03:00
1026344,103886,1452,27/08/2020 03:00
1026986,103886,1452,27/08/2020 03:00
1026977,103886,1452,27/08/2020 03:00
1027010,103886,1452,27/08/2020 03:00
170942,103886,1452,27/08/2020 03:00
1036415,103886,1452,27/08/2020 03:00
163889,103886,1452,27/08/2020 03:00
1018682,103886,1452,27/08/2020 01:00
989009,103886,1452,27/08/2020 01:00
993803,103886,1452,27/08/2020 01:00
1018346,103886,1452,27/08/2020 01:00
105224,102842,276,26/08/2020 21:00
160139,102842,1151,26/08/2020 21:00
1008983,102842,1151,26/08/2020 18:00
729440,102842,1151,26/08/2020 17:30
967376,102842,1151,26/08/2020 17:00
729440,102842,1151,26/08/2020 16:00
683192,104369,1151,26/08/2020 16:00
826358,102842,1151,26/08/2020 10:30
901757,102842,248,26/08/2020 10:00
902033,102842,1151,26/08/2020 09:15
811100,97619,248,26/08/2020 09:00
541295,102842,248,26/08/2020 09:00
182849,91877,248,26/08/2020 09:00
846335,92297,353,26/08/2020 08:00
592253,92297,353,26/08/2020 08:00
968243,102842,1151,26/08/2020 08:00
840074,99878,332,26/08/2020 07:00
859988,99596,332,26/08/2020 07:00
332630,97619,248,26/08/2020 06:00
50450,93878,325,26/08/2020 05:00
882860,93878,325,26/08/2020 05:00
1026944,103886,1452,26/08/2020 03:00
1035680,103886,1452,26/08/2020 03:00
170942,103886,1452,26/08/2020 03:00
1036415,103886,1452,26/08/2020 03:00
163889,103886,1452,26/08/2020 03:00
1026986,103886,1452,26/08/2020 03:00
1026344,103886,1452,26/08/2020 03:00
731513,103886,1452,26/08/2020 03:00
989009,103886,1452,26/08/2020 01:00
1018682,103886,1452,26/08/2020 01:00
1018346,103886,1452,26/08/2020 01:00
160139,102842,1151,25/08/2020 21:00
105224,102842,276,25/08/2020 21:00
1008983,102842,1151,25/08/2020 18:00
729440,102842,1151,25/08/2020 17:30
967376,102842,1151,25/08/2020 17:00
729440,102842,1151,25/08/2020 16:00
683192,104369,1151,25/08/2020 16:00
826358,102842,1151,25/08/2020 10:30
901757,102842,248,25/08/2020 10:00
902033,102842,1151,25/08/2020 09:15
182849,91877,248,25/08/2020 09:00
541295,102842,248,25/08/2020 09:00
811100,97619,248,25/08/2020 09:00
592253,92297,353,25/08/2020 08:00
846335,92297,353,25/08/2020 08:00
775787,92297,353,25/08/2020 08:00
968243,102842,1151,25/08/2020 08:00
859988,99596,332,25/08/2020 07:00
840074,99878,332,25/08/2020 07:00
332630,97619,248,25/08/2020 06:00
281669,104369,248,25/08/2020 06:00
882860,93878,325,25/08/2020 05:00
50450,93878,325,25/08/2020 05:00
163889,103886,1452,25/08/2020 03:00
1026344,103886,1452,25/08/2020 03:00
731513,103886,1452,25/08/2020 03:00
1035680,103886,1452,25/08/2020 03:00
1026986,103886,1452,25/08/2020 03:00
170942,103886,1452,25/08/2020 03:00
1026944,103886,1452,25/08/2020 03:00
1036415,103886,1452,25/08/2020 03:00
993803,103886,1452,25/08/2020 01:00
1018583,103886,1452,25/08/2020 01:00
1018346,103886,1452,25/08/2020 01:00
1019705,103886,1452,25/08/2020 01:00
979067,103886,1452,25/08/2020 01:00
105224,102842,276,24/08/2020 21:00
160139,102842,1151,24/08/2020 21:00
1008983,102842,1151,24/08/2020 18:00
729440,102842,1151,24/08/2020 17:30
967376,102842,1151,24/08/2020 17:00
729440,102842,1151,24/08/2020 16:00
683192,104369,1151,24/08/2020 16:00
826358,102842,1151,24/08/2020 10:30
901757,102842,248,24/08/2020 10:00
902033,102842,1151,24/08/2020 09:15
541295,102842,248,24/08/2020 09:00
811100,97619,248,24/08/2020 09:00
182849,91877,248,24/08/2020 08:30
846335,92297,353,24/08/2020 08:00
968243,102842,1151,24/08/2020 08:00
592253,92297,353,24/08/2020 08:00
775787,92297,353,24/08/2020 08:00
840074,99878,332,24/08/2020 07:00
859988,99596,332,24/08/2020 07:00
332630,97619,248,24/08/2020 06:00
281669,104369,248,24/08/2020 06:00
882860,93878,325,24/08/2020 05:00
50450,93878,325,24/08/2020 05:00
1026344,103886,1452,24/08/2020 03:00
731513,103886,1452,24/08/2020 03:00
163889,103886,1452,24/08/2020 03:00
170942,103886,1452,24/08/2020 03:00
1035680,103886,1452,24/08/2020 03:00
1026944,103886,1452,24/08/2020 03:00
1036415,103886,1452,24/08/2020 03:00
1026986,103886,1452,24/08/2020 03:00
993803,103886,1452,24/08/2020 01:00
984287,103886,1452,24/08/2020 01:00
979067,103886,1452,24/08/2020 01:00
1018466,103886,1452,24/08/2020 01:00
1019705,103886,1452,24/08/2020 01:00
105224,102842,276,23/08/2020 21:00
160139,102842,1151,23/08/2020 21:00
800933,104369,1151,23/08/2020 16:00
280391,92615,248,23/08/2020 08:00
1023734,103886,381,23/08/2020 07:00
163889,103886,1452,23/08/2020 03:00
1036415,103886,1452,23/08/2020 03:00
1026986,103886,1452,23/08/2020 03:00
984287,103886,1452,23/08/2020 01:00
1018466,103886,1452,23/08/2020 01:00
1019705,103886,1452,23/08/2020 01:00
978347,103886,1452,23/08/2020 01:00
93752,102842,1151,22/08/2020 21:00
105224,102842,276,22/08/2020 21:00
465725,96689,262,22/08/2020 17:05
542417,96689,262,22/08/2020 17:05
800933,104369,1151,22/08/2020 16:00
3368,104207,248,22/08/2020 09:00
280391,92615,248,22/08/2020 08:00
1026944,103886,1452,22/08/2020 03:00
1035680,103886,1452,22/08/2020 03:00
170942,103886,1452,22/08/2020 03:00
1025732,103886,1452,22/08/2020 03:00
1026977,103886,1452,22/08/2020 03:00
1026344,103886,1452,22/08/2020 03:00
163889,103886,1452,22/08/2020 03:00
968171,103886,1452,22/08/2020 03:00
731513,103886,1452,22/08/2020 03:00
1026986,103886,1452,22/08/2020 03:00
1018583,103886,1452,22/08/2020 01:00
978347,103886,1452,22/08/2020 01:00
989009,103886,1452,22/08/2020 01:00
993803,103886,1452,22/08/2020 01:00
160139,102842,276,21/08/2020 21:00
93752,102842,1151,21/08/2020 21:00
1008983,102842,1151,21/08/2020 18:00
729440,102842,1151,21/08/2020 17:30
465725,96689,262,21/08/2020 17:05
459869,96689,262,21/08/2020 17:05
160139,102842,1151,21/08/2020 17:00
967376,102842,1151,21/08/2020 17:00
729440,102842,1151,21/08/2020 16:00
683192,104369,1151,21/08/2020 16:00
910424,102842,1151,21/08/2020 13:00
160139,102842,1151,21/08/2020 13:00
240791,102842,1151,21/08/2020 13:00
826358,102842,1151,21/08/2020 10:30
901757,102842,248,21/08/2020 10:00
902033,102842,1151,21/08/2020 09:15
541295,102842,248,21/08/2020 09:00
811100,97619,248,21/08/2020 09:00
592253,92297,353,21/08/2020 08:00
280391,92615,248,21/08/2020 08:00
775787,92297,353,21/08/2020 08:00
846335,92297,353,21/08/2020 08:00
968243,102842,1151,21/08/2020 08:00
280391,92615,248,21/08/2020 07:30
1012202,99878,332,21/08/2020 07:00
182849,91877,248,21/08/2020 06:30
281669,104369,248,21/08/2020 06:00
332630,97619,248,21/08/2020 06:00
50450,93878,325,21/08/2020 05:00
882860,93878,325,21/08/2020 05:00
915995,102842,1151,21/08/2020 05:00
875618,102842,1151,21/08/2020 05:00
1026977,103886,1452,21/08/2020 03:00
968171,103886,1452,21/08/2020 03:00
1026944,103886,1452,21/08/2020 03:00
1025732,103886,1452,21/08/2020 03:00
1026344,103886,1452,21/08/2020 03:00
1026986,103886,1452,21/08/2020 03:00
731513,103886,1452,21/08/2020 03:00
170942,103886,1452,21/08/2020 03:00
163889,103886,1452,21/08/2020 03:00
1035680,103886,1452,21/08/2020 03:00
989009,103886,1452,21/08/2020 01:00
1019705,103886,1452,21/08/2020 01:00
1001864,103886,1452,21/08/2020 01:00
993803,103886,1452,21/08/2020 01:00
1018346,103886,1452,21/08/2020 01:00
160139,102842,276,20/08/2020 21:00
93752,102842,1151,20/08/2020 21:00
1008983,102842,1151,20/08/2020 18:00
729440,102842,1151,20/08/2020 17:30
160139,102842,1151,20/08/2020 17:00
967376,102842,1151,20/08/2020 17:00
729440,102842,1151,20/08/2020 16:00
683192,104369,1151,20/08/2020 16:00
240791,102842,1151,20/08/2020 13:00
164972,102842,1151,20/08/2020 13:00
160139,102842,1151,20/08/2020 13:00
826358,102842,1151,20/08/2020 10:30
901757,102842,248,20/08/2020 10:00
902033,102842,1151,20/08/2020 09:15
811100,97619,248,20/08/2020 09:00
541295,102842,248,20/08/2020 09:00
775787,92297,353,20/08/2020 08:00
968243,102842,1151,20/08/2020 08:00
846335,92297,353,20/08/2020 08:00
280391,92615,248,20/08/2020 08:00
592253,92297,353,20/08/2020 08:00
280391,92615,248,20/08/2020 07:30
1012202,99878,332,20/08/2020 07:00
182849,91877,248,20/08/2020 06:30
332630,97619,248,20/08/2020 06:00
281669,104369,248,20/08/2020 06:00
875618,102842,1151,20/08/2020 05:00
50450,93878,325,20/08/2020 05:00
915995,102842,1151,20/08/2020 05:00
882860,93878,325,20/08/2020 05:00
170942,103886,1452,20/08/2020 03:00
1025732,103886,1452,20/08/2020 03:00
1026344,103886,1452,20/08/2020 03:00
1026977,103886,1452,20/08/2020 03:00
163889,103886,1452,20/08/2020 03:00
1026944,103886,1452,20/08/2020 03:00
731513,103886,1452,20/08/2020 03:00
1035680,103886,1452,20/08/2020 03:00
1026986,103886,1452,20/08/2020 03:00
968171,103886,1452,20/08/2020 03:00
1018346,103886,1452,20/08/2020 01:00
993803,103886,1452,20/08/2020 01:00
1019474,103886,1452,20/08/2020 01:00
998978,103886,1452,20/08/2020 01:00
1001864,103886,1452,20/08/2020 01:00
372896,103886,1452,20/08/2020 01:00
989009,103886,1452,20/08/2020 01:00
1019705,103886,1452,20/08/2020 01:00
160139,102842,276,19/08/2020 21:00
93752,102842,1151,19/08/2020 21:00
1008983,102842,1151,19/08/2020 18:00
729440,102842,1151,19/08/2020 17:30
967376,102842,1151,19/08/2020 17:00
729440,102842,1151,19/08/2020 16:00
683192,104369,1151,19/08/2020 16:00
240791,102842,1151,19/08/2020 13:00
164972,102842,1151,19/08/2020 13:00
875618,102842,1151,19/08/2020 13:00
826358,102842,1151,19/08/2020 10:30
901757,102842,248,19/08/2020 10:00
902033,102842,1151,19/08/2020 09:15
811100,97619,248,19/08/2020 09:00
541295,102842,248,19/08/2020 09:00
968243,102842,1151,19/08/2020 08:00
846335,92297,353,19/08/2020 08:00
592253,92297,353,19/08/2020 08:00
280391,92615,248,19/08/2020 08:00
280391,92615,248,19/08/2020 07:30
840074,99878,332,19/08/2020 07:00
1012202,99878,332,19/08/2020 07:00
859988,99596,332,19/08/2020 07:00
182849,91877,248,19/08/2020 06:30
281669,104369,248,19/08/2020 06:00
332630,97619,248,19/08/2020 06:00
882860,93878,325,19/08/2020 05:00
915995,102842,1151,19/08/2020 05:00
50450,93878,325,19/08/2020 05:00
1035680,103886,1452,19/08/2020 03:00
1026977,103886,1452,19/08/2020 03:00
1026344,103886,1452,19/08/2020 03:00
170942,103886,1452,19/08/2020 03:00
1025732,103886,1452,19/08/2020 03:00
1026986,103886,1452,19/08/2020 03:00
1026944,103886,1452,19/08/2020 03:00
968171,103886,1452,19/08/2020 03:00
163889,103886,1452,19/08/2020 03:00
731513,103886,1452,19/08/2020 03:00
1001864,103886,1452,19/08/2020 01:00
372896,103886,1452,19/08/2020 01:00
1019705,103886,1452,19/08/2020 01:00
160139,102842,1151,18/08/2020 21:00
105224,102842,276,18/08/2020 21:00
1008983,102842,1151,18/08/2020 18:00
729440,102842,1151,18/08/2020 17:30
967376,102842,1151,18/08/2020 17:00
160139,102842,1151,18/08/2020 17:00
729440,102842,1151,18/08/2020 16:00
683192,104369,1151,18/08/2020 16:00
160139,102842,1151,18/08/2020 13:00
910424,102842,1151,18/08/2020 13:00
164972,102842,1151,18/08/2020 13:00
826358,102842,1151,18/08/2020 10:30
901757,102842,248,18/08/2020 10:00
902033,102842,1151,18/08/2020 09:15
541295,102842,248,18/08/2020 09:00
811100,97619,248,18/08/2020 09:00
968243,102842,1151,18/08/2020 08:00
280391,92615,248,18/08/2020 08:00
592253,92297,353,18/08/2020 08:00
775787,92297,353,18/08/2020 08:00
846335,92297,353,18/08/2020 08:00
280391,92615,248,18/08/2020 07:30
1012202,99878,332,18/08/2020 07:00
859988,99596,332,18/08/2020 07:00
182849,91877,248,18/08/2020 06:30
332630,97619,248,18/08/2020 06:00
281669,104369,248,18/08/2020 06:00
915995,102842,1151,18/08/2020 05:00
875618,102842,1151,18/08/2020 05:00
50450,93878,325,18/08/2020 05:00
882860,93878,325,18/08/2020 05:00
1035680,103886,1452,18/08/2020 03:00
170942,103886,1452,18/08/2020 03:00
968171,103886,1452,18/08/2020 03:00
257141,103886,1452,18/08/2020 03:00
1026977,103886,1452,18/08/2020 03:00
1036415,103886,1452,18/08/2020 03:00
163889,103886,1452,18/08/2020 03:00
1026986,103886,1452,18/08/2020 03:00
1026944,103886,1452,18/08/2020 03:00
731513,103886,1452,18/08/2020 03:00
1018583,103886,1452,18/08/2020 01:00
405353,103886,1452,18/08/2020 01:00
1001864,103886,1452,18/08/2020 01:00
1019705,103886,1452,18/08/2020 01:00
1018346,103886,1452,18/08/2020 01:00
372896,103886,1452,18/08/2020 01:00
105224,102842,276,17/08/2020 21:00
160139,102842,1151,17/08/2020 21:00
1008983,102842,1151,17/08/2020 18:00
967376,102842,1151,17/08/2020 17:00
160139,102842,1151,17/08/2020 17:00
683192,104369,1151,17/08/2020 16:00
910424,102842,1151,17/08/2020 13:00
240791,102842,1151,17/08/2020 13:00
160139,102842,1151,17/08/2020 13:00
826358,102842,1151,17/08/2020 10:30
901757,102842,248,17/08/2020 10:00
902033,102842,1151,17/08/2020 09:15
541295,102842,248,17/08/2020 09:00
968243,102842,1151,17/08/2020 08:00
592253,92297,353,17/08/2020 08:00
846335,92297,353,17/08/2020 08:00
775787,92297,353,17/08/2020 08:00
1012202,99878,332,17/08/2020 07:00
859988,99596,332,17/08/2020 07:00
840074,99878,332,17/08/2020 07:00
182849,91877,248,17/08/2020 06:30
281669,104369,248,17/08/2020 06:00
332630,97619,248,17/08/2020 06:00
882860,93878,325,17/08/2020 05:00
875618,102842,1151,17/08/2020 05:00
50450,93878,325,17/08/2020 05:00
1026944,103886,1452,17/08/2020 03:00
170942,103886,1452,17/08/2020 03:00
1026986,103886,1452,17/08/2020 03:00
